Respondent,Y,EAR,MAR,Circularity,MOE,EAR_N,MAR_N,Circularity_N,MOE_N
37,0,0.231385307,1.04111857,0.340743296,4.499501649,-1.166722646165586,0.0589428375463074,-3.660540275664225,0.8790696931396346
37,0,0.259765264,1.019737991,0.373208156,3.925613363,0.3829433641009337,-0.42081370214350844,-1.1871518997523518,-0.4773791933578884
37,0,0.224087417,1.027848277,0.347525544,4.586818347,-1.56521839017478,-0.23882785661263112,-3.143823636019032,1.0854524346314884
37,0,0.243906491,0.993624492,0.367365162,4.073792739,-0.48301289801152847,-1.0067717306624444,-1.6323099395567056,-0.12714073322472993
37,0,0.246922767,0.954938487,0.360958144,3.867356984,-0.31831143652648697,-1.8748428850134489,-2.120439068881712,-0.6150746340101264
37,0,0.249978332,1.031001163,0.387596436,4.124362125,-0.15146462901863778,-0.16808058277142723,-0.09095729113967997,-0.007614356743569602
37,0,0.253067755,0.986716911,0.390854664,3.899022655,0.017230968879401194,-1.161770206530993,0.15727612989680853,-0.5402292935214259
37,0,0.237745715,0.915006378,0.338734699,3.848676634,-0.8194173951735835,-2.7708752345750036,-3.813568518253026,-0.6592277219455795
37,0,0.253446906,1.018681328,0.370017879,4.019308601,0.03793422144100993,-0.44452405089029573,-1.4302083628863076,-0.25592006210247215
37,0,0.240855234,0.980996495,0.342070376,4.072971466,-0.6496244704493512,-1.2901300131455038,-3.559434518673275,-0.12908190343770765
37,0,0.243438425,1.003799887,0.388812473,4.123424177,-0.50857128665748,-0.7784471237761194,0.0016884735572492802,-0.009831301314890416
37,0,0.233811437,0.980868414,0.368081331,4.195125896,-1.0342456590620497,-1.293004009091076,-1.5777474347503273,0.1596436980363044
37,0,0.259319605,1.008675679,0.387503337,3.889700814,0.35860849268201833,-0.6690397453245223,-0.098050190490208,-0.5622625030380204
37,0,0.246420975,0.976683911,0.398655314,3.96347718,-0.3457114078028232,-1.3868996271471479,0.7515813890156479,-0.387883844417806
37,0,0.252974643,1.040632117,0.370322891,4.113582715,0.01214665879577612,0.048027370383242854,-1.4069705255657827,-0.03309269294296178
37,0,0.230954321,0.991876583,0.360272776,4.294687277,-1.1902563095569985,-1.0459928749323295,-2.1726549492034466,0.3949681116724553
37,0,0.240257695,1.092843342,0.367163572,4.548629936,-0.6822526339842241,1.219589498750597,-1.647668402913706,0.9951898716175084
37,0,0.23704592,1.024385417,0.35790519,4.321464033,-0.857629169971356,-0.31653060409342876,-2.3530333550050355,0.45825795700694444
37,0,0.227291104,1.026631539,0.338358934,4.51681356,-1.3902834932884778,-0.2661301112704235,-3.842196788421893,0.9199883230750336
37,0,0.220993196,0.99004525,0.346802511,4.47998069,-1.7341759792209122,-1.0870859614712762,-3.1989090858746847,0.832929732201463
37,0,0.240531084,0.976273169,0.360943259,4.058823309,-0.6673244351542973,-1.3961162232283497,-2.1215731069146915,-0.1625226483994237
37,0,0.240116206,1.060027974,0.366140744,4.414645692,-0.6899785334324364,0.4832489440664673,-1.7255942244252458,0.6785031870908736
37,0,0.230559277,0.983190055,0.346898718,4.264369955,-1.2118273873200727,-1.2409089534538085,-3.191579398468628,0.32330974423108355
37,0,0.269643491,1.078748151,0.416414872,4.000645984,0.9223364513983192,0.9033090060461197,2.1046223175313625,-0.30003123611723337
37,0,0.3078581,1.016804818,0.444036463,3.302836009,3.0090161691626935,-0.48663085933048483,4.209018335367014,-1.949382837581381
37,0,0.294932306,1.036439859,0.429863713,3.514161861,2.303212999076601,-0.046042261293567144,3.129244231776086,-1.449890647853117
37,0,0.143657705,1.180446501,0.305117685,8.217077556,-5.957021764010946,3.1853074724189656,-6.374735628182545,9.665974431460377
37,0,0.169290214,1.172735538,0.315402403,6.927367585,-4.557378066342529,3.0122819932419884,-5.59117759187093,6.617601260679709
37,0,0.159995643,1.104229774,0.298952178,6.90162405,-5.0649010607821925,1.4750884361616607,-6.844464847572474,6.556753548264021
37,0,0.259880581,0.799172092,0.395791262,3.075151244,0.3892401613549222,-5.3700684663766385,0.5333789102491552,-2.4875411403223784
37,0,0.20413509,0.81181504,0.338598653,3.976851996,-2.6547000612577563,-5.0863746999936845,-3.8239334049332445,-0.3562709770481633
37,0,0.230619134,0.938657222,0.367652864,4.070161934,-1.2085589412693432,-2.240176459851288,-1.6103908928543142,-0.1357225452593808
37,0,0.226862576,0.933405412,0.345006806,4.114408947,-1.4136829394556256,-2.3580212662388207,-3.3357178037797293,-0.031139801581123894
37,0,0.220404039,0.818190411,0.346640401,3.712229654,-1.7663464500081159,-4.943318427747794,-3.2112597009587804,-0.9817353573200178
37,0,0.180256032,0.82879231,0.300616252,4.597861723,-3.9585978980227243,-4.705423542937571,-6.717684652362728,1.1115546838737276
37,0,0.206666667,0.894391648,0.337979502,4.327701524,-2.5164652207584384,-3.233446969954094,-3.871104434974166,0.4730009617482691
37,0,0.253661421,0.874260765,0.383988542,3.446565744,0.049647650189061844,-3.68516171392714,-0.3658305874090057,-1.609661599574906
37,0,0.250151357,0.93395783,0.374588735,3.73357091,-0.1420167302277271,-2.3456256174520247,-1.081970234079744,-0.9312929216685982
37,0,0.216395015,0.961156416,0.344375808,4.441675402,-1.9852561624908631,-1.7353194370714182,-3.383791416862417,0.7423909173796427
37,0,0.197806531,0.938804516,0.318826653,4.746074408,-3.0002662217796434,-2.2368713454408184,-5.330295513641846,1.4618718735385083
37,0,0.173317928,0.973636629,0.291168409,5.617633677,-4.337447800596367,-1.4552772640567477,-7.4374840001387605,3.5218992844336747
37,0,0.272674916,1.021628966,0.400286471,3.746692147,1.0878651125295589,-0.37838231510576953,0.8758537488252163,-0.9002794165103485
37,0,0.256556739,1.011207822,0.407312007,3.941458812,0.2077442918968985,-0.6122212576830135,1.4111056820524155,-0.43992670970133363
37,0,0.247005071,1.034046966,0.386041564,4.186339009,-0.313817289079083,-0.0997361329856259,-0.20941775364685863,0.13887491188455156
37,0,0.202927678,1.056168121,0.335862318,5.204652863,-2.720629877035416,0.3966381128541154,-4.032405555486209,2.545773130684057
37,0,0.298580888,0.993463783,0.419635759,3.327285243,2.5024410497417326,-1.0103778628320643,2.350010853503046,-1.8915943497448873
37,0,0.298615837,1.03619404,0.440197523,3.469990236,2.5043494133588027,-0.05155816770704395,3.916542422277503,-1.554295203596281
37,0,0.28576541,1.027318019,0.411027221,3.594969805,1.8026616011006245,-0.25072625951476096,1.6941553277809078,-1.2588920714177128
37,0,0.285476855,1.040524278,0.428439792,3.644863885,1.7869052743524025,0.04560758252419521,3.0207604850537284,-1.1409618558864996
37,0,0.246840759,0.995261949,0.365062277,4.032000039,-0.3227894211185682,-0.970029007080878,-1.8077589940131822,-0.22592243475387624
37,0,0.256827415,1.001545835,0.385957929,3.899684286,0.22252434942112023,-0.8290255570262635,-0.21578962270218352,-0.5386654549571692
37,0,0.307930874,1.208505228,0.440000871,3.924599092,3.0129899381938143,3.814914265276216,3.9015601685145196,-0.47977653584094637
37,0,0.283298622,1.125395804,0.444008617,3.972471864,1.6679645147684174,1.9500307336443812,4.206896842383042,-0.3666239069110884
37,0,0.26666963,1.164057381,0.40767213,4.365166664,0.7599510287933012,2.8175537506997745,1.4385422409070856,0.5615539931922215
37,0,0.265781823,1.016219699,0.401452843,3.82351091,0.7114730014454543,-0.4997602823805679,0.9647157043916085,-0.7187097137032991
37,0,0.25,1.095102107,0.366783818,4.380408428,-0.15028146432566594,1.2702736865068034,-1.6766005815618215,0.5975796001098329
37,0,0.226681303,0.982300578,0.377813475,4.3333992,-1.4235812140259168,-1.2608678333164007,-0.8362881510109104,0.486468053609808
37,0,0.233257381,1.031528814,0.376101089,4.422277278,-1.0644994663875584,-0.15624067806520273,-0.9667490748366792,0.6965412906459455
37,0,0.162724251,0.969155546,0.312150882,5.955815067,-4.9159074920836465,-1.5558278092100326,-5.838900029159533,4.321228668026781
37,0,0.157804335,1.00012397,0.312820173,6.337747101,-5.184555770816641,-0.8609306346345938,-5.78790900133738,5.223967571878592
37,0,0.142146479,0.969828496,0.299345312,6.822740219,-6.03954111264953,-1.5407275556862967,-6.814513291774123,6.37030282722141
37,0,0.171764702,1.077805903,0.298059647,6.274897507,-4.422260527354983,0.8821660033234296,-6.9124637793572115,5.075415555958684
37,0,0.226842413,0.982556977,0.378831494,4.331451795,-1.4147839247659637,-1.255114523407445,-0.7587287110177183,0.48186514498063854
37,0,0.246654464,1.109271042,0.363817233,4.497267236,-0.3329619181869255,1.5882089129892063,-1.902614704375055,0.8737884091340822
37,0,0.227567033,1.07222881,0.338490114,4.711705364,-1.3752165996865304,0.7570222062724554,-3.8322026258981015,1.3806368098491542
37,0,0.233631231,1.099504054,0.354856624,4.706151869,-1.0440856709072444,1.369048507367267,-2.585293334182524,1.3675105058407122
37,0,0.250273839,1.120815666,0.354679082,4.478357276,-0.13532869358731106,1.8472575038744166,-2.5988196613878847,0.8290926123885236
37,0,0.233446254,1.119083073,0.355677495,4.793750397,-1.0541861995860253,1.8083800337006333,-2.5227539365223106,1.5745593839291947
37,0,0.229645871,1.113501335,0.352479159,4.848775759,-1.261703228632077,1.6831320079883658,-2.7664243877320347,1.7046179560151604
37,0,0.22316354,1.101085546,0.375899533,4.933984939,-1.615665992493805,1.4045354382622197,-0.9821049478481529,1.9060193439681596
37,0,0.223362079,1.123289526,0.355295402,5.029007309,-1.6048249210992183,1.9027681854736878,-2.551864315705137,2.1306152995281504
37,0,0.202909152,1.093828221,0.314677692,5.390728858,-2.7216414752033127,1.2416890939511367,-5.64639088289684,2.9855844709379493
37,0,0.213431794,0.987427671,0.364613319,4.626431952,-2.1470605959721385,-1.1458215384359944,-1.841963592415043,1.1790836024096754
37,0,0.227624589,1.020155008,0.367051822,4.481743439,-1.3720737979942348,-0.41145630200426014,-1.6561822591572897,0.8370961858067292
37,0,0.218764197,1.054789642,0.383525657,4.82158259,-1.855888777701124,0.36570656908838906,-0.40109623704938263,1.6403438721730168
37,0,0.324205936,1.044957792,0.462830621,3.22312973,3.9016773451683977,0.14509073194247593,5.64088195443856,-2.1377775060803486
37,0,0.282173706,0.902331322,0.403485781,3.197786698,1.6065393304524251,-3.0552894689572714,1.1195984058155324,-2.1976785850455176
37,0,0.219585145,1.005471288,0.353900801,4.578958594,-1.8110615352991604,-0.7409427343863779,-2.658114270346403,1.0668750329575405
37,0,0.269877852,1.029875509,0.381710026,3.81608013,0.9351335559123257,-0.19333901323432467,-0.5394230498046307,-0.736273189910597
37,0,0.272151899,0.775184831,0.384259318,2.848353567,1.0593061662389922,-5.908316066406384,-0.3452010756576542,-3.023602711767095
37,0,0.24690319,0.770428945,0.373039761,3.120368539,-0.31938042375162534,-6.015032886868506,-1.1999813478251804,-2.380665027062279
37,0,0.263111586,0.844855112,0.384014118,3.211014485,0.5656667368955826,-4.344992036136815,-0.36388203808205993,-2.166413237094197
37,0,0.259644279,0.870717642,0.395566792,3.353502131,0.37633707000922234,-3.764665474333975,0.5162772967279239,-1.829627814789284
37,0,0.211477675,0.864652048,0.358019542,4.088620932,-2.253763780699163,-3.9007706934023325,-2.344321261142244,-0.09209264743121535
37,0,0.175568938,0.806968629,0.306773135,4.596306387,-4.2145331081685375,-5.19512280130912,-6.248612466496243,1.1078784739966547
37,0,0.179656777,0.835098073,0.306450093,4.648297089,-3.991319762435073,-4.5639291972052085,-6.2732239488107,1.2307642891570705
37,0,0.223703326,0.831722016,0.344940407,3.717968938,-1.586191387686696,-4.639684181395095,-3.340776520027764,-0.9681699203159724
37,0,0.208127462,0.815847529,0.349259393,3.919941761,-2.436699618595359,-4.995890107926407,-3.011727518488067,-0.49078465641617636
37,0,0.122191687,0.840555563,0.266121167,6.878991376,-7.129157383186455,-4.441469159158918,-9.34574903536305,6.503258702325032
37,0,0.107571604,0.90400856,0.270592626,8.403784315,-7.927475918072727,-3.017654103744933,-9.005083629321978,10.107276652685906
37,0,0.104017296,0.986656641,0.29157713,9.485505528,-8.121556208526245,-1.163122598655039,-7.406344923291022,12.664045227109465
37,0,0.207478328,0.91896594,0.347159793,4.429214116,-2.4721450879422076,-2.6820270437094855,-3.1716889732445184,0.7129372799185218
37,0,0.184365754,0.828815159,0.301519696,4.495494099,-3.734189647684483,-4.704910836655136,-6.648854295851491,0.8695974023337495
37,0,0.227463548,0.87108888,0.326947669,3.829575722,-1.3808673195615624,-3.7563353043099856,-4.711582647638596,-0.7043748550123224
37,0,0.253579753,0.728901615,0.36480997,2.874447215,0.045188231038905485,-6.946860230896795,-1.8269814148386905,-2.961927468278577
37,0,0.262798916,0.74196742,0.398928927,2.823327549,0.548593628876777,-6.6536780212353115,0.7724270422449668,-3.082754492832665
37,0,0.259719191,0.714819238,0.3899731,2.752277314,0.3804275829075028,-7.26285319161724,0.0901127369167564,-3.2506896371843257
37,0,0.243687575,0.701011805,0.376067253,2.876682597,-0.4949666400240173,-7.572676713144834,-0.969326925752635,-2.9566438939335935
37,0,0.256494527,0.776406745,0.366967939,3.026991471,0.20434725285872715,-5.880897668034735,-1.6625730224976099,-2.601372128083337
37,0,0.240529617,0.724848391,0.387914592,3.013551512,-0.6674045395757757,-7.0378100934251995,-0.06671805671431509,-2.633138968189432
37,0,0.243678226,0.751010053,0.371460111,3.081974387,-0.49547713507268737,-6.450771340468393,-1.3203295627261316,-2.4714138818462175
37,0,0.243519354,0.758473537,0.376640347,3.114633498,-0.5041522200413879,-6.28329901626846,-0.9256648234702032,-2.39422043526322
37,0,0.240499423,0.799314591,0.362478496,3.32356137,-0.6690532600271142,-5.3668709464615185,-2.0046085689474946,-1.9003961383639145
37,0,0.243743038,0.823998444,0.370606201,3.380602989,-0.4919381250080354,-4.812992592582889,-1.385386090555754,-1.765571918277698
37,0,0.266791521,0.72647947,0.387895411,2.72302308,0.7666067943273143,-7.001210485107729,-0.06817939252288825,-3.3198352777256597
37,0,0.250086377,0.747110929,0.369428768,2.987411546,-0.1455649138048589,-6.538263369475723,-1.4750907464703353,-2.6949236894300785
37,0,0.240590452,0.736877734,0.36808308,3.062788772,-0.6640826905773936,-6.767884944418622,-1.5776141843291194,-2.5167612198881018
37,0,0.224528897,0.799419348,0.337547741,3.56042968,-1.5411117098788074,-5.364520315272892,-3.903998851847426,-1.340531504106421
37,0,0.246823978,0.7643295,0.378960965,3.096658217,-0.32370573488600174,-6.1518976849279206,-0.7488647514498143,-2.436707014083074
